"","id_student","code_presentation","dataplus","forumng","glossary","homepage","oucollaborate","oucontent","resource","subpage","url","binary_label","code_module","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability"
"290",24734,"2014J",0,2.194444444,0,2.555555556,1,2.476923077,1,1.08,1.125,"Don't Monitor","AAA","F","South Region","Lower Than A Level","60-70%","0-35",0,60,"N"
"291",2473538,"2014J",2.75,2.707482993,3.4,5.26,1,3.281914894,1.22,1.553571429,1.75,"Don't Monitor","AAA","F","South East Region","A Level or Equivalent","80-90%","35-55",0,60,"N"
"292",2474849,"2014J",0,2.333333333,1,5,0,4.043478261,1,3.25,0," Monitor","AAA","F","Scotland","A Level or Equivalent","0-10%","35-55",1,60,"N"
"293",2479954,"2013J",0,2.875,0,1.972972973,0,3.454545455,1,1.380952381,1,"Don't Monitor","AAA","M","North Western Region","A Level or Equivalent","40-50%","0-35",0,60,"N"
"294",2481901,"2013J",2,3.557939914,0,4.773195876,0,4.503703704,1,1.576923077,1,"Don't Monitor","AAA","M","Wales","Lower Than A Level","80-90%","35-55",0,60,"N"
"295",248270,"2013J",5,1.403125,0,4.331606218,3,3.834482759,1,1.307692308,1.470588235,"Don't Monitor","AAA","M","North Western Region","Lower Than A Level","20-30%","0-35",0,90,"N"
"296",2482700,"2013J",5,4.358333333,0,3.019417476,2,4.925170068,1.25,1.25,1,"Don't Monitor","AAA","M","South Region","Lower Than A Level","90-100%","0-35",0,120,"N"
"297",248581,"2014J",3,2.229508197,0,4.351145038,1,4.469626168,1.333333333,1.418181818,1.111111111,"Don't Monitor","AAA","F","West Midlands Region","A Level or Equivalent","40-50%","0-35",0,60,"N"
"298",2486127,"2013J",0,1.861290323,0,5.535353535,0,4.268518519,1.133333333,2,1,"Don't Monitor","AAA","F","East Anglian Region","HE Qualification","90-100%","0-35",0,120,"N"
"299",2494700,"2014J",4.5,2.525073746,0,4.086021505,2,3.875,1.071428571,1.67826087,2.085365854,"Don't Monitor","AAA","M","Yorkshire Region","HE Qualification","70-80%","0-35",0,60,"N"
"300",2498700,"2013J",4.666666667,2.801104972,0,3.366666667,0,4.648148148,1.081632653,2.017699115,1.59375,"Don't Monitor","AAA","F","North Western Region","Lower Than A Level","40-50%","0-35",0,240,"N"
"301",2500258,"2014J",4,3.206349206,0,2.786259542,0,5.457489879,1.083333333,1.24137931,1,"Don't Monitor","AAA","F","North Western Region","A Level or Equivalent","70-80%","0-35",0,120,"N"
"302",2507842,"2014J",0,2.773333333,0,5.885714286,1,5.546218487,1,2.771428571,1.421052632," Monitor","AAA","F","North Western Region","A Level or Equivalent","90-100%","35-55",0,60,"N"
"303",2509639,"2014J",1,3.038461538,0,2.277777778,1,3.806451613,1.066666667,1.453125,1.304347826,"Don't Monitor","AAA","M","West Midlands Region","A Level or Equivalent","80-90%","0-35",0,90,"N"
"304",2514368,"2014J",2,2.2,3,2.233333333,0,4.01754386,1.166666667,1.566666667,1.1,"Don't Monitor","AAA","M","West Midlands Region","A Level or Equivalent","50-60%","35-55",0,60,"N"
"305",2514898,"2014J",3.2,3.635294118,1,3.431818182,1,4.48,1.776119403,1.815384615,1.620689655,"Don't Monitor","AAA","F","East Anglian Region","Lower Than A Level","90-100%","35-55",0,60,"N"
"306",2516503,"2013J",7,1.935606061,0,4.575757576,0,4.728643216,1.181818182,1.41025641,1.479166667,"Don't Monitor","AAA","M","South East Region","HE Qualification","40-50%","35-55",0,60,"N"
"307",2518069,"2013J",5,3.701219512,0,3.370786517,0,4.27027027,1.2,1.709677419,2,"Don't Monitor","AAA","M","East Midlands Region","A Level or Equivalent","90-100%","0-35",0,60,"N"
"308",252073,"2014J",1,3.1,0,2.328767123,0,3.855932203,1.136363636,1.597701149,1.448275862,"Don't Monitor","AAA","F","Yorkshire Region","A Level or Equivalent","30-40%","35-55",0,120,"N"
"309",2521459,"2013J",4,3.776859504,0,3.146666667,0,2.917647059,1.090909091,1.66,1.9,"Don't Monitor","AAA","F","London Region","Lower Than A Level","10-20","0-35",0,60,"N"
"310",2521865,"2014J",2,4.322440087,0,5.175572519,1,4.607758621,1.035714286,1.680555556,1.45,"Don't Monitor","AAA","F","South Region","A Level or Equivalent","50-60%","35-55",0,60,"Y"
"311",2522927,"2014J",5,2.895277207,0,5.708108108,0,4.293800539,1.4375,1.928,1.853333333,"Don't Monitor","AAA","F","South West Region","A Level or Equivalent","60-70%","35-55",0,60,"N"
"312",2523736,"2013J",0,1.485714286,0,2.32,1,2.386363636,1,1.2,0,"Don't Monitor","AAA","M","North Western Region","A Level or Equivalent","20-30%","55<=",0,120,"N"
"313",2529279,"2013J",0,2.702970297,0,4.571428571,0,5.211111111,1.153846154,1.911111111,2.416666667,"Don't Monitor","AAA","F","North Western Region","HE Qualification","60-70%","35-55",0,60,"N"
"314",2532302,"2013J",0,3.418604651,0,3.775862069,0,3.950819672,1.235294118,1.954545455,1.538461538,"Don't Monitor","AAA","F","East Anglian Region","A Level or Equivalent","80-90%","0-35",0,60,"N"
"315",2536991,"2013J",2,2.504587156,0,2.778947368,0,4.5375,1.125,1.666666667,1.777777778,"Don't Monitor","AAA","M","South Region","HE Qualification","90-100%","55<=",0,60,"N"
"316",2540168,"2014J",0,2.894736842,0,3.166666667,0,5.13,1.428571429,1.913043478,2.25," Monitor","AAA","F","East Midlands Region","HE Qualification","70-80%","35-55",0,60,"N"
"317",2542724,"2013J",0,3.894736842,0,5.555555556,1,6.545454545,1,1.909090909,1," Monitor","AAA","F","West Midlands Region","Lower Than A Level","40-50%","0-35",0,60,"N"
"318",254625,"2014J",7,2.128205128,0,3.158878505,0,4.448669202,1,1.694444444,1.648148148,"Don't Monitor","AAA","M","Wales","A Level or Equivalent","20-30%","35-55",0,60,"N"
"319",2546445,"2014J",1,3.109452736,0,7.063492063,1.5,6.420382166,1.25,2.491525424,3.258064516," Monitor","AAA","M","Scotland","HE Qualification","80-90%","55<=",0,60,"N"
"320",2550279,"2013J",6,5.549295775,0,3.963636364,0,5.471428571,2.142857143,2.761904762,2.835294118,"Don't Monitor","AAA","F","North Region","HE Qualification","","35-55",0,60,"N"
"321",2551220,"2013J",4,3.423076923,0,2.024390244,1,3.453441296,1,1.338709677,1.147058824,"Don't Monitor","AAA","F","South Region","Lower Than A Level","90-100%","0-35",0,60,"N"
"322",2551797,"2014J",2,2.620915033,0,2.326086957,0,4.476190476,1.048780488,1.863636364,1,"Don't Monitor","AAA","F","South East Region","A Level or Equivalent","80-90%","0-35",0,60,"N"
"323",2551932,"2014J",0,3.368421053,0,1.944444444,0,2.436363636,1.714285714,1.357142857,1," Monitor","AAA","M","South East Region","Lower Than A Level","50-60%","0-35",0,60,"N"
"324",2552472,"2013J",0,8.846153846,0,6.307692308,0,6.279069767,1.5,2.533333333,1.6," Monitor","AAA","F","South Region","HE Qualification","80-90%","35-55",0,120,"N"
"325",2555340,"2013J",2.666666667,4.06122449,0,4.554216867,3,5.949458484,1,1.697674419,1.381818182,"Don't Monitor","AAA","F","South Region","HE Qualification","90-100%","35-55",0,60,"N"
"326",255548,"2013J",1,3.337278107,2,3.654545455,0,4.148594378,1,1.786259542,1.47826087,"Don't Monitor","AAA","M","Wales","Lower Than A Level","20-30%","35-55",0,60,"N"
"327",2557283,"2013J",2.6,3.315513627,1.5,6.97983871,0,4.711790393,1.147058824,1.489130435,1.2,"Don't Monitor","AAA","M","Yorkshire Region","HE Qualification","80-90%","55<=",0,60,"N"
"328",2559575,"2013J",1,2.740740741,0,2.568627451,0,3.846938776,1.666666667,1.666666667,1,"Don't Monitor","AAA","M","South West Region","Lower Than A Level","30-40%","0-35",0,60,"N"
"329",2562034,"2013J",0,0,0,2.9375,0,7.263157895,1.25,2.35,1.5,"Don't Monitor","AAA","M","East Anglian Region","A Level or Equivalent","70-80%","0-35",0,60,"N"
"330",2566163,"2013J",3,4.202531646,1,4.204819277,0,4.668965517,1.3,2.25,2.076923077,"Don't Monitor","AAA","F","South Region","A Level or Equivalent","80-90%","0-35",0,60,"N"
"331",2566592,"2013J",1,2.515625,1,2.407407407,0,5.094444444,1,1.558823529,1.357142857,"Don't Monitor","AAA","F","South Region","A Level or Equivalent","90-100%","35-55",0,60,"N"
"332",256815,"2013J",3,1.582089552,0,3.417266187,0,3.792349727,1.323529412,1.682926829,1.4,"Don't Monitor","AAA","M","North Western Region","HE Qualification","10-20","0-35",0,120,"N"
"333",2569324,"2013J",0,0,0,2.666666667,0,6,0,0,0," Monitor","AAA","M","South Region","A Level or Equivalent","90-100%","0-35",0,120,"N"
"334",2569324,"2014J",0,1.296296296,0,2.163265306,0,3.605263158,1.076923077,1.266666667,0,"Don't Monitor","AAA","M","South Region","A Level or Equivalent","90-100%","0-35",1,60,"N"
"335",2574528,"2013J",0,2.207317073,0,2.573333333,0,3.949152542,1,1.240506329,1.258064516,"Don't Monitor","AAA","M","Ireland","HE Qualification","","35-55",0,60,"N"
"336",2574583,"2013J",3.5,2.892857143,0,2.7109375,1,6.279816514,1.111111111,2.03125,1,"Don't Monitor","AAA","M","Yorkshire Region","Lower Than A Level","70-80%","35-55",0,60,"N"
"337",2574990,"2014J",7,7.458333333,4.5,3.867256637,3,4.973913043,1.090909091,2.89010989,2.805970149," Monitor","AAA","F","South West Region","HE Qualification","60-70%","35-55",0,60,"N"
"338",2576122,"2013J",1,1.235294118,0,5,0,3.8,1,1.333333333,1.75," Monitor","AAA","M","North Western Region","A Level or Equivalent","70-80%","0-35",0,60,"N"
"339",2576122,"2014J",0,0,0,2.666666667,0,2,0,1,0," Monitor","AAA","M","North Western Region","A Level or Equivalent","70-80%","35-55",1,60,"N"
"340",2578676,"2014J",3,3.096774194,0,3.286956522,0,4.048387097,1,1.68852459,2.125,"Don't Monitor","AAA","M","North Region","Lower Than A Level","20-30%","35-55",0,120,"N"
"341",2578995,"2013J",10,1.760416667,0,2.757575758,0,4.032258065,1,1.886792453,1.692307692,"Don't Monitor","AAA","F","West Midlands Region","A Level or Equivalent","10-20","0-35",0,60,"Y"
"342",2581477,"2014J",5.333333333,3.773255814,2,5.202643172,1,4.303703704,1.347222222,1.78125,1.676470588,"Don't Monitor","AAA","F","East Anglian Region","Lower Than A Level","40-50%","35-55",0,60,"N"
"343",258392,"2013J",0,2.266666667,2,2.755102041,1,4.473684211,1.709677419,1.623188406,2.086956522,"Don't Monitor","AAA","F","West Midlands Region","Lower Than A Level","30-40%","0-35",0,60,"N"
"344",2584873,"2014J",0,3.380952381,0,3.760416667,1,3.272189349,1.55,1.464788732,1.583333333,"Don't Monitor","AAA","F","East Anglian Region","A Level or Equivalent","80-90%","0-35",0,120,"N"
"345",258587,"2014J",3.5,2.568720379,0,6.414634146,0,6.855172414,1.185185185,2.76875,3.373493976,"Don't Monitor","AAA","M","South West Region","A Level or Equivalent","10-20","35-55",0,60,"N"
"346",2586560,"2013J",2.666666667,3.949416342,1,4.454545455,1,6.077777778,1,1.544444444,1.542372881,"Don't Monitor","AAA","F","East Anglian Region","Lower Than A Level","80-90%","35-55",0,60,"N"
"347",258894,"2013J",3,2.155148096,0,5.980392157,0,5.883495146,3.93220339,1.840909091,0,"Don't Monitor","AAA","F","East Anglian Region","Lower Than A Level","70-80%","35-55",0,60,"N"
"348",2594139,"2013J",5,4.271186441,0,6,3,10.6952381,1.111111111,2.145833333,1.92,"Don't Monitor","AAA","F","South West Region","A Level or Equivalent","50-60%","0-35",0,60,"N"
"349",2595841,"2014J",0,2.64556962,0,3.684210526,1,5.070707071,1.125,1.5,1.333333333," Monitor","AAA","F","East Midlands Region","Lower Than A Level","60-70%","35-55",0,60,"N"
"350",2596621,"2014J",5.166666667,3.719750195,1,4.038647343,2,5.045325779,1.137931034,1.633663366,1.590909091,"Don't Monitor","AAA","M","South West Region","A Level or Equivalent","50-60%","55<=",0,60,"N"
"351",2598871,"2013J",6,3.2125,0,4.048780488,1,4.207746479,1,1.710526316,1,"Don't Monitor","AAA","F","East Anglian Region","A Level or Equivalent","80-90%","35-55",0,60,"N"
"352",2599352,"2013J",2.5,2.440677966,0,3.276315789,0,4.99137931,1.181818182,2.725,2.541666667,"Don't Monitor","AAA","F","Scotland","A Level or Equivalent","30-40%","0-35",0,120,"N"
"353",2600688,"2013J",0,2.884615385,0,3.833333333,0,5.631578947,1.166666667,2.55,1.857142857,"Don't Monitor","AAA","M","West Midlands Region","A Level or Equivalent","20-30%","0-35",0,60,"N"
"354",2601889,"2014J",2.666666667,2.531073446,0,2.473333333,1,3.698924731,1.142857143,1.276315789,1.368421053,"Don't Monitor","AAA","M","West Midlands Region","HE Qualification","70-80%","35-55",0,60,"N"
"355",2602338,"2014J",2,3.305555556,0,2.492063492,0,3.623931624,1,1.303571429,1.590909091," Monitor","AAA","F","North Western Region","Lower Than A Level","20-30%","35-55",0,120,"N"
"356",260355,"2013J",0,1.666666667,0,3.23255814,0,4.822222222,1,1.4,1," Monitor","AAA","F","London Region","A Level or Equivalent","80-90%","35-55",0,60,"N"
"357",2606098,"2013J",0,1.878787879,0,2.046511628,0,3.695652174,1.470588235,1.694444444,0,"Don't Monitor","AAA","F","East Midlands Region","A Level or Equivalent","90-100%","0-35",0,60,"N"
"358",260623,"2014J",0,2.315315315,0,3.470588235,0,3.847328244,1.333333333,1.530612245,1.791666667,"Don't Monitor","AAA","M","South East Region","Lower Than A Level","40-50%","0-35",0,60,"N"
"359",2606802,"2014J",0,2.333333333,0,2.333333333,2,2.53030303,1,1.35483871,1.3," Monitor","AAA","M","North Region","A Level or Equivalent","60-70%","0-35",0,60,"N"
"360",2613116,"2013J",0,3.588235294,0,2.813559322,0,6.551181102,1.4,2.024390244,2.133333333,"Don't Monitor","AAA","F","London Region","Lower Than A Level","10-20","35-55",0,60,"N"
"361",2617002,"2013J",3,2.461538462,0,2.451219512,1,5.513513514,1.235294118,1.308823529,1.4,"Don't Monitor","AAA","F","Yorkshire Region","A Level or Equivalent","80-90%","0-35",0,60,"N"
"362",26192,"2014J",3,1.75,0,4.449152542,0,4.356060606,1.142857143,2.016129032,2.16,"Don't Monitor","AAA","F","East Anglian Region","A Level or Equivalent","60-70%","35-55",0,60,"N"
"363",262011,"2013J",0,2.637362637,2,2.926470588,1,5.021276596,1.125,1.793650794,1.578947368,"Don't Monitor","AAA","M","East Midlands Region","A Level or Equivalent","20-30%","35-55",0,60,"N"
"364",2620584,"2013J",0,1.333333333,0,5.8,0,4,1.2,1.8,0," Monitor","AAA","M","West Midlands Region","A Level or Equivalent","40-50%","0-35",0,60,"Y"
"365",2624961,"2014J",0,1.842105263,0,2.138888889,1,3.255319149,1,1.41025641,1.4," Monitor","AAA","F","London Region","A Level or Equivalent","80-90%","0-35",0,60,"N"
"366",262934,"2013J",0,2.488789238,0,5.008403361,0,4.53125,1.235294118,2.403846154,1.85483871,"Don't Monitor","AAA","F","North Western Region","A Level or Equivalent","30-40%","35-55",0,60,"N"
"367",2630087,"2014J",0,1.833333333,0,3.571428571,0,3.25,1,2.5,1," Monitor","AAA","F","East Midlands Region","Lower Than A Level","90-100%","35-55",0,210,"N"
"368",263251,"2014J",3,8.474137931,1,3.583333333,0,4.384955752,1.823529412,1.641509434,1.5,"Don't Monitor","AAA","M","East Anglian Region","A Level or Equivalent","40-50%","35-55",0,60,"N"
"369",2633226,"2014J",0,28.5,0,4.073170732,0,4.949275362,2.9,1.392857143,2.75,"Don't Monitor","AAA","M","South West Region","A Level or Equivalent","50-60%","35-55",0,60,"N"
"370",263543,"2014J",2,1.591549296,0,2.415584416,0,3.257261411,1.117647059,1.469026549,1.630952381,"Don't Monitor","AAA","M","East Anglian Region","Lower Than A Level","90-100%","35-55",0,60,"N"
"371",2639449,"2013J",0,2.369863014,1,3.673913043,0,3.28358209,1,1.566666667,1.2,"Don't Monitor","AAA","M","East Midlands Region","A Level or Equivalent","10-20","0-35",0,120,"N"
"372",263952,"2014J",0,2.308270677,1,3.442105263,1,5.551181102,1.090909091,1.234042553,1.166666667,"Don't Monitor","AAA","M","North Region","Lower Than A Level","","35-55",0,60,"N"
"373",2639540,"2013J",3,1.934383202,0,3.362204724,2,3.991803279,3.333333333,1.474358974,1.575,"Don't Monitor","AAA","F","North Western Region","A Level or Equivalent","90-100%","35-55",0,60,"N"
"374",2639641,"2013J",5,2.891891892,0,3.238410596,0,5.039106145,1.444444444,1.515789474,1.355555556,"Don't Monitor","AAA","M","South East Region","Lower Than A Level","30-40%","35-55",0,120,"N"
"375",2641155,"2013J",2.5,1.931914894,0,5.277777778,1,4.945205479,1.142857143,1.748663102,1.847826087,"Don't Monitor","AAA","M","East Midlands Region","Lower Than A Level","50-60%","35-55",0,60,"N"
"376",2642616,"2014J",3.25,2.976923077,1,3.830769231,0,2.373076923,1.594594595,2.43373494,1.642857143,"Don't Monitor","AAA","F","Yorkshire Region","A Level or Equivalent","20-30%","35-55",0,90,"N"
"377",2642935,"2014J",3.5,3.073129252,0,3.887804878,3,3.882352941,1,1.899224806,1.657142857,"Don't Monitor","AAA","F","East Midlands Region","Lower Than A Level","80-90%","35-55",0,60,"N"
"378",2643002,"2013J",3,2.802588997,2,6.075471698,1,2.908366534,1.418181818,1.788461538,2,"Don't Monitor","AAA","F","South West Region","A Level or Equivalent","80-90%","35-55",0,60,"N"
"379",2645733,"2013J",0,1.780821918,3,3.428571429,0,4.344444444,1.517241379,1.5,1.2,"Don't Monitor","AAA","F","South West Region","A Level or Equivalent","40-50%","0-35",0,180,"N"
"380",2648611,"2014J",4,2.081632653,1,2.902777778,1,3.234042553,1.095238095,1.517241379,1.142857143,"Don't Monitor","AAA","F","South East Region","A Level or Equivalent","20-30%","35-55",0,60,"N"
"381",2649800,"2014J",0,2,0,2.698795181,0,4.680412371,1.272727273,1.357142857,2.133333333,"Don't Monitor","AAA","M","West Midlands Region","Lower Than A Level","50-60%","35-55",0,60,"N"
"382",2649826,"2013J",2.5,3.185735513,1,6,0,5.004651163,1.618181818,1.548387097,1.920634921,"Don't Monitor","AAA","M","East Anglian Region","Lower Than A Level","60-70%","35-55",0,60,"N"
"383",2650282,"2013J",11,2.272727273,0,2.321428571,0,3.384615385,1.166666667,1.620689655,1.708333333,"Don't Monitor","AAA","M","London Region","A Level or Equivalent","0-10%","35-55",0,60,"N"
"384",2654628,"2014J",0,2.866666667,0,2.528571429,0,6.264705882,1.1,1.395833333,1.25,"Don't Monitor","AAA","F","East Anglian Region","Lower Than A Level","90-100%","35-55",1,60,"N"
"385",2664024,"2013J",4.5,2.258064516,0,2.486111111,0,3.906779661,1.285714286,1.487179487,1.157894737,"Don't Monitor","AAA","M","South East Region","HE Qualification","90-100%","35-55",0,60,"N"
"386",266524,"2014J",0,1.704545455,0,2.888888889,0,2.375,1.272727273,1.151515152,0,"Don't Monitor","AAA","F","South Region","A Level or Equivalent","30-40%","0-35",0,240,"N"
"387",2666246,"2013J",5,3,0,2.434782609,0,3.717647059,1.230769231,1.944444444,1.111111111,"Don't Monitor","AAA","M","North Western Region","A Level or Equivalent","90-100%","0-35",0,60,"N"
"388",2669816,"2013J",0,1.5,0,2.777777778,0,2.43902439,1,1.631578947,1.375," Monitor","AAA","M","Yorkshire Region","A Level or Equivalent","90-100%","0-35",0,60,"N"
"389",2671132,"2013J",3,4.074074074,1,4.32231405,0,7.720720721,1.111111111,2.817391304,2.484375,"Don't Monitor","AAA","M","London Region","HE Qualification","20-30%","55<=",0,60,"N"
"390",2676809,"2013J",0,2.289473684,0,2.846153846,0,2.652173913,1.272727273,2.206896552,1.285714286," Monitor","AAA","F","North Region","HE Qualification","10-20","0-35",0,150,"N"
"391",2677624,"2014J",0,3.142857143,1,2.642857143,0,4.11038961,1.166666667,1.64556962,1.259259259,"Don't Monitor","AAA","M","North Western Region","A Level or Equivalent","10-20","35-55",0,90,"N"
"392",2678643,"2013J",2,2.744186047,5,3.75,1,7.174698795,1.222222222,2.064516129,2.117647059,"Don't Monitor","AAA","F","South Region","A Level or Equivalent","80-90%","0-35",0,60,"N"
"393",2680312,"2014J",4,3.097368421,0,5.407407407,0,6.654255319,1.157894737,2.612244898,2.717391304,"Don't Monitor","AAA","M","Scotland","HE Qualification","90-100%","55<=",0,60,"N"
"394",268073,"2013J",4,4.931034483,0,5.043103448,0,5.73015873,1.076923077,1.765432099,1.666666667," Monitor","AAA","M","East Anglian Region","A Level or Equivalent","10-20","35-55",0,90,"N"
"395",2685865,"2013J",3.4,2.06504065,0,4.035353535,0,3.966005666,1.071428571,1.218181818,1.285714286,"Don't Monitor","AAA","F","East Midlands Region","Lower Than A Level","30-40%","0-35",0,60,"N"
"396",268733,"2013J",0,2.333333333,0,2.111111111,0,6.15,0,1.5,1," Monitor","AAA","M","East Anglian Region","A Level or Equivalent","30-40%","0-35",0,180,"N"
"397",268733,"2014J",0,0,0,3,0,0,0,0,0," Monitor","AAA","M","East Anglian Region","A Level or Equivalent","30-40%","0-35",1,120,"N"
"398",2688067,"2013J",0,1,2,3.5,0,7,1.166666667,1.333333333,0,"Don't Monitor","AAA","M","East Anglian Region","A Level or Equivalent","10-20","0-35",0,60,"N"
"399",2688166,"2014J",0,2.833333333,0,3,0,4.671232877,1.142857143,1.714285714,1.846153846,"Don't Monitor","AAA","M","Yorkshire Region","Lower Than A Level","40-50%","35-55",0,60,"N"
"400",2689958,"2013J",3,2.044117647,1,3.023346304,0,3.246031746,1.228571429,1.512562814,1.530973451,"Don't Monitor","AAA","M","East Anglian Region","A Level or Equivalent","40-50%","35-55",0,60,"N"
"401",2690062,"2014J",0,1.636363636,0,4.333333333,0,3.971428571,2,2.5,2," Monitor","AAA","F","North Western Region","A Level or Equivalent","90-100%","35-55",0,120,"N"
"402",2691206,"2013J",2.333333333,2.375,3,3.028248588,1,3.693939394,1.2,1.382113821,1.083333333,"Don't Monitor","AAA","F","West Midlands Region","A Level or Equivalent","50-60%","0-35",0,60,"N"
"403",2691244,"2013J",0,1.903225806,2,2.28,0,4.108108108,1.060606061,1.133333333,1,"Don't Monitor","AAA","M","South Region","A Level or Equivalent","40-50%","35-55",0,180,"N"
"404",2692514,"2014J",3,3.743135518,0,6.812274368,0,2.530864198,1,1.661290323,0,"Don't Monitor","AAA","M","North Western Region","Lower Than A Level","0-10%","35-55",0,120,"N"
"405",2694424,"2013J",0,3.389945652,0,5.199029126,0,2.554744526,1.757575758,1.692307692,1.743589744,"Don't Monitor","AAA","M","East Anglian Region","A Level or Equivalent","70-80%","35-55",0,120,"N"
"406",2694788,"2014J",0,1.333333333,0,2,0,1.8125,1,1.5,0," Monitor","AAA","F","South Region","A Level or Equivalent","70-80%","35-55",0,180,"Y"
"407",2698257,"2013J",0,2.61038961,0,2.462686567,0,3.677777778,1.2,2.444444444,1,"Don't Monitor","AAA","M","East Midlands Region","Lower Than A Level","60-70%","0-35",0,120,"N"
"408",271251,"2013J",3.5,2.145454545,0,5.265625,0,8.038135593,1.842105263,3.01754386,3.211764706,"Don't Monitor","AAA","M","Scotland","A Level or Equivalent","80-90%","35-55",0,60,"N"
"409",273346,"2014J",3.4,2.104347826,0,4.300699301,0,3.820408163,1.428571429,1.659340659,2.0625,"Don't Monitor","AAA","M","East Midlands Region","Lower Than A Level","70-80%","35-55",0,60,"N"
"410",274947,"2014J",0,2.192307692,0,2.692307692,0,4,1,1.55,0," Monitor","AAA","M","East Anglian Region","Lower Than A Level","40-50%","0-35",0,120,"N"
"411",275674,"2014J",1.5,2.356521739,1,4.213675214,0,4.3,1.222222222,2.118421053,2.053571429," Monitor","AAA","F","London Region","A Level or Equivalent","20-30%","0-35",0,60,"N"
"412",275792,"2014J",0,1.428571429,0,2.818181818,2,2.862385321,1.461538462,1.4,1,"Don't Monitor","AAA","F","East Anglian Region","HE Qualification","50-60%","0-35",0,60,"N"
"413",277123,"2014J",0,3.777777778,0,3.428571429,0,3.24137931,1,1.6,1.777777778," Monitor","AAA","F","East Midlands Region","A Level or Equivalent","70-80%","35-55",0,60,"N"
"414",277880,"2013J",0,2.927631579,2.666666667,5.051948052,1,6.256097561,1,2.15625,0," Monitor","AAA","F","South East Region","A Level or Equivalent","60-70%","0-35",0,60,"N"
"415",277880,"2014J",0,0,0,2,0,1,0,1,0," Monitor","AAA","F","South East Region","A Level or Equivalent","60-70%","0-35",1,120,"N"
"416",279572,"2013J",0,2.47826087,0,3.126984127,0,5.422535211,1.5,2.457142857,1,"Don't Monitor","AAA","M","London Region","Lower Than A Level","40-50%","0-35",0,60,"N"
"417",28061,"2014J",3.5,3,0,2.762237762,1,2.881443299,1.16,1.428571429,1.571428571,"Don't Monitor","AAA","M","Yorkshire Region","Lower Than A Level","40-50%","35-55",0,60,"N"
"418",281022,"2013J",0,2.571428571,0,1.872340426,0,3.987341772,1.142857143,1.3,1,"Don't Monitor","AAA","F","Scotland","A Level or Equivalent","30-40%","0-35",0,150,"N"
"419",281077,"2014J",0,1.792207792,0,3.666666667,0,3.112359551,1.428571429,1.850746269,1.954545455,"Don't Monitor","AAA","F","East Anglian Region","HE Qualification","50-60%","0-35",0,60,"N"
"420",281250,"2013J",1,1.470588235,0,2.066666667,0,2.388888889,1,1.210526316,1," Monitor","AAA","M","Wales","Lower Than A Level","70-80%","35-55",0,60,"N"
"421",281589,"2013J",0,2.625,0,2,0,1.909090909,0,1,0," Monitor","AAA","M","North Western Region","HE Qualification","30-40%","0-35",0,60,"N"
"422",281636,"2014J",1,1.875,0,4.727272727,0,4.002890173,1.367346939,1.671428571,1.85483871,"Don't Monitor","AAA","F","West Midlands Region","A Level or Equivalent","20-30%","0-35",0,60,"N"
"423",282821,"2013J",4,4.206349206,1,3.94047619,0,5.427884615,1.058823529,2.236842105,1.444444444,"Don't Monitor","AAA","M","South West Region","A Level or Equivalent","30-40%","35-55",0,60,"N"
"424",28400,"2013J",3.333333333,2.558282209,0,4.05,0,5.066037736,1.333333333,2.071428571,1.777777778,"Don't Monitor","AAA","F","Scotland","HE Qualification","20-30%","35-55",0,60,"N"
"425",285315,"2014J",0,2.163265306,3,4.055555556,0,4.391608392,1.692307692,2.163934426,2.043478261,"Don't Monitor","AAA","M","East Anglian Region","HE Qualification","70-80%","0-35",0,60,"N"
"426",286488,"2013J",1,2.106382979,1,2.24137931,0,6.110169492,1.076923077,1.777777778,1.6,"Don't Monitor","AAA","M","South East Region","A Level or Equivalent","90-100%","35-55",0,60,"N"
"427",287040,"2014J",1.5,2.959183673,0,3.577981651,0,4.051369863,1.555555556,1.87012987,1.709677419,"Don't Monitor","AAA","F","East Anglian Region","A Level or Equivalent","40-50%","35-55",0,90,"N"
"428",287204,"2014J",0,2.541401274,0,3.9875,0,5.9625,1.104166667,2,1.6,"Don't Monitor","AAA","M","Scotland","A Level or Equivalent","0-10%","0-35",0,60,"N"
"429",287210,"2014J",2.666666667,2.060606061,0,3.547169811,0,4.573951435,1.363636364,2.247619048,1.784615385,"Don't Monitor","AAA","M","Scotland","A Level or Equivalent","70-80%","35-55",0,60,"N"
"430",287548,"2013J",0,1.545454545,0,2.14893617,1,4.9,1,1.5,1,"Don't Monitor","AAA","M","East Anglian Region","A Level or Equivalent","90-100%","0-35",0,120,"N"
"431",288994,"2014J",0,2.625,0,3.25,0,6.466666667,1,1,0," Monitor","AAA","M","Scotland","A Level or Equivalent","30-40%","0-35",0,120,"N"
"432",289449,"2014J",4,2.104166667,0,2.574257426,1,4.526041667,1.535714286,1.205882353,1.444444444,"Don't Monitor","AAA","M","East Midlands Region","HE Qualification","90-100%","35-55",0,60,"N"
"433",290164,"2014J",3.307692308,4.236065574,1.25,6.896969697,4,4.18,1.181818182,1.785714286,1.807692308,"Don't Monitor","AAA","F","Scotland","HE Qualification","30-40%","35-55",0,60,"N"
